"","yhat_SN",""
"y_all[1]",4.23213715707,2.52193401843431
"y_all[2]",6.9497377217,7.2764125776245
"y_all[4]",11.0444515922,9.25622786569272
"y_all[5]",9.0307864444,10.046991925793
"y_all[6]",4.06349028248,2.29477376168474
"y_all[7]",4.57444060757,1.9360407798607
"y_all[8]",7.4257662839,8.48706822209914
"y_all[9]",5.27152916061,6.93550964128861
"y_all[10]",3.569207601111,4.58023724920607
"y_all[11]",9.6152926592,7.37244184996756
"y_all[12]",6.9071367582,8.20697956326172
"y_all[13]",7.9675666944,6.72772116366279
"y_all[14]",-0.34133425056557,-0.826499719763348
"y_all[15]",8.143056071,7.81344068451024
"y_all[17]",7.7436013407,9.02653222609296
"y_all[18]",11.5874520123,12.2974981656249
"y_all[19]",8.6195024406,10.0104932690448
"y_all[20]",8.1473862282,6.12801171159699
"y_all[21]",9.2838905779,9.67023264080726
"y_all[22]",5.6650606669,5.42880910868752
"y_all[23]",4.38766959139,4.78046685797435
"y_all[24]",6.2465246102,5.70845067356136
"y_all[25]",8.0645449402,9.29859253071803
"y_all[26]",8.1390661895,6.95489337568518
"y_all[28]",5.7878145901,4.61663842222067
"y_all[29]",7.8825801283,8.9827062681994
"y_all[31]",6.9903228008,7.78748938130615
"y_all[32]",8.3066491811,6.80377066209229
"y_all[33]",8.3108136758,8.51607407270946
"y_all[34]",5.90102358345,7.37798592292869
"y_all[35]",3.726778877174,2.32076365033347
"y_all[36]",6.1552925375,7.76147422331376
"y_all[37]",6.5958837381,9.36955821582104
"y_all[38]",5.832143637,4.74508867847275
"y_all[39]",6.3439535523,6.2136505978067
"y_all[40]",5.21264919,4.34923752778518
"y_all[41]",5.3977738977,7.0105920038131
"y_all[42]",6.8566190816,6.07489808659736
"y_all[43]",6.3440813466,3.61425999415288
"y_all[44]",10.4111880688,8.91990395812431
"y_all[45]",6.5718171099,5.06549719189953
"y_all[46]",5.16197550435,3.15294441847769
"y_all[48]",8.7568426419,8.25286400265586
"y_all[49]",2.8970557987302,2.98540749270984
"y_all[50]",9.1674120237,8.53126437239172
"y_all[51]",8.9150043354,9.82143041950434
"y_all[52]",2.343127639362,2.91371030023858
"y_all[53]",5.7952991521,4.7459753312842
"y_all[54]",5.1728010492,5.97452642223979
"y_all[55]",10.0710593543,11.9709333110682
"y_all[56]",9.2188130387,10.1697211794311
"y_all[58]",6.5772777837,5.21112466586595
"y_all[59]",8.2803145948,9.0358187922529
"y_all[60]",5.9429097236,7.13941065750559
"y_all[61]",10.1227055449,10.4167565029306
"y_all[62]",8.4082471269,10.5533085924531
"y_all[63]",5.2486069208,5.21419617035635
"y_all[64]",7.774067699,8.22624618271749
"y_all[65]",5.5172696984,4.42314553457537
"y_all[66]",6.5315795465,6.93220570839247
"y_all[67]",2.125507933344,1.68644822067777
"y_all[68]",6.9500294732,7.23551239002914
"y_all[69]",2.644209386167,2.84138174728088
"y_all[70]",9.1055217357,8.35248402077283
"y_all[71]",6.0313996838,4.76366270366024
"y_all[72]",8.0625702131,8.10775717327603
"y_all[73]",5.20398157005,5.59674464094464
"y_all[74]",4.884715608757,3.6470159289406
"y_all[75]",4.41329247725,5.88630641489432
"y_all[76]",7.2683004171,7.19130167507367
"y_all[77]",5.34024589645,1.51428734987557
"y_all[78]",3.6732143458705,3.92800346111958
"y_all[79]",4.121977813694,4.73072093751331
"y_all[81]",7.0143374416,7.87301967105115
"y_all[83]",11.5064660067,10.4306584860622
"y_all[84]",3.65028438691,4.80461277956128
"y_all[86]",4.73548200833,4.73115244885915
"y_all[87]",10.6638173596,8.9365460097903
"y_all[88]",4.45951331702,3.45731085306759
"y_all[89]",6.0124342618,8.28718350660448
"y_all[90]",7.4350251921,10.669721448262
"y_all[91]",7.6944912988,6.57714961335075
"y_all[92]",9.5860302925,10.8605901745094
"y_all[93]",6.3059445017,5.85995222271708
"y_all[94]",6.2985934206,6.9582850332788
"y_all[95]",9.4581274222,9.57503710390857
"y_all[96]",12.2149164299,12.361248141095
"y_all[98]",5.4645460341,5.0582458250776
"y_all[99]",7.4489736753,5.8997863378351
"y_all[100]",6.5150407329,5.72984147052766
"y_all[101]",4.94615985232,3.50921350889315
"y_all[102]",6.4601216346,8.22655807063528
"y_all[103]",4.23411634959,6.91845215373133
"y_all[104]",6.9580007157,8.11341447450096
"y_all[105]",5.7256415546,5.31644320171753
"y_all[106]",7.8664419265,5.4664692403948
"y_all[107]",7.6112559726,8.65090460146437
"y_all[108]",9.6372244408,11.3052031265218
"y_all[109]",8.356782025,9.04019598347895
"y_all[110]",8.41823272,7.49115113277688
"y_all[111]",4.042230030108,1.8997041992671
"y_all[112]",6.2293314804,6.26550185779067
"y_all[113]",8.1642255355,9.97096148036545
"y_all[114]",4.77271986359,4.30925964458591
"y_all[115]",6.6672320341,4.43499764865705
"y_all[116]",3.361511867905,2.82893161416431
"y_all[117]",8.2381680054,10.1778665640993
"y_all[118]",5.5407773305,6.15147773218264
"y_all[119]",8.1838004963,7.58056098776056
"y_all[121]",5.8786496008,5.07855407317861
"y_all[122]",9.686706864,9.77197339957308
"y_all[123]",6.5500656669,5.64573754812815
"y_all[124]",6.2240012687,6.63604652417117
"y_all[125]",6.6019376452,2.79033981817064
"y_all[126]",9.1300985838,7.11593517066145
"y_all[127]",7.1416887475,6.8645359084187
"y_all[128]",5.1122494524,5.13744545344124
"y_all[129]",6.573470158,7.73884627836807
"y_all[130]",5.7472602334,3.39085775737879
"y_all[131]",5.0276795806,4.94982568557165
"y_all[132]",4.31429607377,4.34369493575002
"y_all[134]",5.04477325642,6.24051527883308
"y_all[135]",7.0440125784,5.79654070621135
"y_all[136]",1.6245192302028,1.05962997053788
"y_all[137]",7.4864995148,9.39700780334089
"y_all[138]",7.748339925,6.89158365563035
"y_all[140]",8.0444899795,9.03922144142803
"y_all[141]",-0.1962359001799,0.696641550818347
"y_all[142]",6.8681679093,6.32513933794658
"y_all[143]",7.3394838627,7.40008936289934
"y_all[144]",7.862504694,6.3859837410732
"y_all[145]",3.081781574507,2.3806165776046
"y_all[146]",5.2513847821,6.66949095836156
"y_all[147]",7.1442732309,8.93536147558864
"y_all[148]",6.891378628,7.56607933994314
"y_all[149]",0.7113780141101,-0.689410786390494
"y_all[151]",8.9247399548,7.48050589498572
"y_all[152]",6.7268307656,5.21132665263358
"y_all[153]",6.8957619016,7.28516504398852
"y_all[154]",6.9283352408,7.06405728608916
"y_all[155]",5.6369430667,7.7340988846048
"y_all[157]",10.7634314618,12.5328496899209
"y_all[158]",6.9691015376,7.12879864131399
"y_all[159]",3.807677678126,5.08973280189594
"y_all[160]",10.670700756,9.08827055839029
"y_all[161]",6.0118884041,5.59009154538044
"y_all[163]",8.2493950294,8.77804159632731
"y_all[164]",11.0317872866,8.23583565562495
"y_all[166]",11.1197768202,9.74419423033791
"y_all[167]",4.65991097929,3.10272202200978
"y_all[168]",3.100016771113,3.739567627715
"y_all[169]",6.1461366683,5.55998484664508
"y_all[170]",4.84693612891,5.54018994502132
"y_all[171]",11.2206136934,10.8901243062851
"y_all[172]",6.1674568279,7.34342072194715
"y_all[173]",6.1330589125,4.62647412993687
"y_all[174]",8.5756460425,8.92077866505995
"y_all[175]",6.7150637393,5.72255481755585
"y_all[176]",7.6347923804,6.92852949718967
"y_all[177]",9.7829730022,10.0151208353673
"y_all[178]",11.9842285617,11.6369416876853
"y_all[179]",7.647226094,6.81381245670622
"y_all[181]",4.64872895434,3.50564744781599
"y_all[182]",8.161295411,10.2539445451769
"y_all[183]",5.9688012847,6.77328457615806
"y_all[184]",1.8489565849267,1.63487345644887
"y_all[185]",6.1377135822,4.98369203536473
"y_all[186]",5.104065642785,4.89500261424386
"y_all[187]",8.385949754,8.44709981252118
"y_all[188]",6.9327392448,6.18011610931842
"y_all[189]",5.5012471592,5.90956166605162
"y_all[190]",3.75044353605,4.76596969994064
"y_all[191]",7.9832873115,7.21243248277788
"y_all[192]",6.9925674409,8.19610488860231
"y_all[193]",5.59423050253,2.97424871200013
"y_all[194]",5.5970367815,7.2305516633691
"y_all[195]",7.1717781878,6.62874580224401
"y_all[196]",4.81065034286,4.43687516628166
"y_all[197]",9.0041232544,9.8386710545519
"y_all[198]",5.18957592872,5.5194337430983
"y_all[199]",4.71425372634,3.48344078596219
"y_all[200]",6.6790383347,6.63477496974548
"y_all[201]",6.7253702384,7.72462760195857
"y_all[202]",8.6591564087,9.81047350517419
"y_all[203]",11.0747187011,11.722109729036
"y_all[205]",0.39562628290134,0.146759801996204
"y_all[206]",12.1435442585,12.5629688802505
"y_all[207]",9.3231697382,8.98199127809005
"y_all[208]",5.8920068485,6.02460424206036
"y_all[210]",7.4297093757,8.48055383622718
"y_all[211]",6.9327239842,8.55673197385818
"y_all[212]",7.5518802013,5.86856413988058
"y_all[213]",4.016750562865,4.40283011032606
"y_all[214]",3.872848305087,6.6499203528629
"y_all[215]",8.2944364315,8.40422409259476
"y_all[216]",12.9966109479,12.79247863267
"y_all[217]",5.5244604927,4.42006135479762
"y_all[218]",5.2977589413,6.49388046202861
"y_all[219]",10.4219803712,10.1627150566912
"y_all[220]",5.0194392968,3.80953001377713
"y_all[221]",3.287906278014,1.63162018597297
"y_all[222]",7.1099714044,6.02563965205041
"y_all[224]",4.75067054181,5.9626007863581
"y_all[225]",3.424714092869,2.86118146427626
"y_all[226]",10.7903196451,8.79147349806576
"y_all[227]",6.2361076479,7.40866073817391
