"","yhat_SN",""
"y_all[1]",2.774997278304,1.61280712114444
"y_all[2]",5.7246039099,5.74761181331437
"y_all[4]",9.9711865584,8.36087958854775
"y_all[5]",7.9423735169,9.12455220899866
"y_all[6]",2.7452449976813,1.89824567550002
"y_all[7]",3.3593985648917,0.507820860667325
"y_all[8]",6.292920753,7.43495314954571
"y_all[9]",4.02112252103,4.54300599542379
"y_all[10]",2.4204200815103,2.85390243336319
"y_all[11]",8.4909781539,7.32020216060809
"y_all[12]",5.6583748151,6.49657899150385
"y_all[13]",6.5417600055,6.44754218593345
"y_all[14]",-1.85109024737659,-2.3778101450208
"y_all[15]",7.1040516991,7.43844703800235
"y_all[17]",6.4950083258,7.45125438735151
"y_all[18]",10.5789891601,9.37812886741378
"y_all[19]",7.5686594403,9.72246804772965
"y_all[21]",8.0295201642,9.10879832070244
"y_all[22]",4.54569993841,3.07932217787504
"y_all[23]",3.0418973097762,3.41770451882957
"y_all[24]",4.91618606912,4.06586925720033
"y_all[25]",6.7978705302,6.73490372357912
"y_all[26]",6.9164492121,4.59921243102588
"y_all[29]",6.7394036459,6.0282592959707
"y_all[31]",6.0035131525,7.75364714960249
"y_all[33]",7.196057813,8.05073986472864
"y_all[35]",2.362634893205,2.21245536434202
"y_all[36]",4.94896911045,7.22449479016066
"y_all[37]",5.31713256398,5.55597070785612
"y_all[38]",4.588241128635,3.53174774428003
"y_all[39]",5.3126187577,6.18999939378879
"y_all[40]",4.2137869326,3.78749729127467
"y_all[41]",4.288446199816,5.89223817107646
"y_all[43]",5.16553581897,3.55535076914143
"y_all[44]",9.0850814445,8.91042000780045
"y_all[46]",3.951347570597,2.18941014659545
"y_all[49]",1.5905486763608,0.812207077153356
"y_all[50]",8.1397292223,7.97257675027077
"y_all[51]",7.6875246997,9.5326508861372
"y_all[52]",1.10138643640277,2.70739847854545
"y_all[53]",4.75471116689,4.67505184405397
"y_all[54]",3.80625721877,2.89079633119243
"y_all[56]",8.2277290091,9.72775428759273
"y_all[59]",7.1480333529,4.60276140817274
"y_all[60]",4.78515082679,6.94361055748917
"y_all[61]",9.0908510757,9.21981863955836
"y_all[62]",7.0958213207,9.92328521403256
"y_all[63]",4.14291511592,4.82796757179385
"y_all[64]",6.5764639332,5.09000720832811
"y_all[65]",4.18152677969,3.77267597239984
"y_all[66]",5.28291207042,5.844604535288
"y_all[67]",0.97618921482777,-0.81822654753435
"y_all[68]",5.9179982673,4.94154724827878
"y_all[69]",1.5084282762422,1.63842750093811
